decile1b,decile3,decile1,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,sex,tier,index6040,dropout,pass_bar
8,8,8,1,5,47,3.5,0.82,68,0.77,1,4,-66,0,1,6,934.210501,0,1
10,9,10,1,3,44,2.9,1.68,59,1.01,2,3,-52,1,0,3,826.842082,0,1
8,9,8,1,3,33,2.8,0.68,66,0.9,1,4,-59,0,1,3,643.157879,0,1
7,6,7,1,3,33,3.4,0.41,69,0.25,1,4,-62,0,0,3,703.157879,0,1
10,10,10,1,3,37,2.6,1.69,66,1.32,1,4,-59,0,1,3,686.315771,0,1
6,6,6,1,3,36,3.1,0.12,69,0.04,1,3,-62,0,0,3,720.526298,0,1
9,8,9,1,4,35,2.8,0.97,69,0.63,1,4,-62,0,0,5,674.736825,0,1
10,10,10,1,3,36,3.9,1.99,65,1.81,1,4,-58,0,0,3,800.526298,0,1
2,1,2,1,1,41,3,-0.98,69,-1.43,1,3,-62,0,1,4,789.473663,0,1
7,7,7,1,1,39,3.3,0.53,69,0.36,1,4,-62,0,1,4,787.894717,0,1
9,7,9,1,3,30,2.7,0.9,62,0.28,2,4,-60,1,1,3,585.78946,0,0
7,7,7,1,3,38,3.7,0.35,66,0.5,2,3,-59,1,1,3,812.105244,0,1
1,1,2,1,3,39,2.9,-1.2,69,-2,1,3,-62,0,1,3,747.894717,0,1
3,5,4,1,2,27.5,3.3,-0.47,69,-0.14,1,4,-62,0,1,2,606.3157775,0,1
6,7,7,1,3,38,3.3,0.3,69,0.31,1,3,-62,0,1,3,772.105244,0,1
8,10,8,1,3,34,3.5,0.61,69,1.36,2,3,-62,1,1,3,728.947352,0,1
6,5,6,1,3,37,3,0.24,69,-0.27,1,4,-67,0,1,3,726.315771,0,1
2,1,2,1,5,37,3.3,-0.99,68,-1.45,1,4,-61,0,1,6,756.315771,0,1
2,1,2,1,2,34.5,2.4,-0.99,68,-1.63,1,4,-66,0,1,2,626.8420885,0,1
9,10,9,1,5,47,3.7,1.39,66,1.26,1,5,-59,0,0,6,954.210501,0,1
3,1,3,1,1,39,2.6,-0.6,67,-1.42,1,2,-60,0,1,4,717.894717,0,1
9,9,9,1,3,40,2.9,0.96,57,0.95,1,4,-50,0,1,3,763.68419,0,1
10,10,10,1,4,36,3.8,1.85,67,2.34,1,4,-60,0,1,5,790.526298,0,1
7,7,7,1,3,40,2.6,0.39,68,0.32,1,4,-61,0,1,3,733.68419,0,1
4,1,4,1,4,33.5,3,-0.45,58,-1.33,1,4,-51,0,1,5,671.0526155,0,1
6,8,6,1,2,29,3.2,0.12,69,0.78,1,4,-62,0,1,2,619.999987,0,1
4,3,4,1,4,43,3.9,-0.38,68,-0.71,1,4,-66,0,0,5,911.052609,0,1
5,5,5,1,4,42,3.9,-0.18,69,-0.08,1,4,-62,0,0,5,895.263136,0,1
1,1,1,1,2,37,3.1,-1.46,68,-1.75,1,4,-66,0,1,2,736.315771,0,0
8,7,8,0,1,28,3.3,0.85,69,0.48,1,4,-62,0,0,4,614.210514,0,1
4,4,4,1,3,38,2.6,-0.33,67,-0.51,1,4,-60,0,1,3,702.105244,0,0
10,10,10,1,3,37,3.6,1.45,69,1.39,1,3,-62,0,0,3,786.315771,0,1
6,5,6,1,3,38,3.1,0.23,69,-0.22,1,4,-62,0,1,3,752.105244,0,1
3,4,3,1,1,38.5,2.9,-0.7,65,-0.52,1,4,-58,0,1,4,739.9999805,0,1
7,4,7,1,3,38,3,0.36,68,-0.3,1,4,-61,0,1,3,742.105244,0,1
6,10,6,0,3,36,3.6,0.15,69,1.47,1,3,-62,0,1,3,770.526298,0,1
6,6,6,1,3,35.3,3.3,0.22,67,0.08,1,5,-60,0,1,3,729.4736669,0,1
10,10,10,1,4,40,3.6,1.39,68,1.5,1,4,-61,0,0,5,833.68419,0,1
8,5,9,1,3,41,3.4,0.85,68,-0.08,1,3,-61,0,1,3,829.473663,0,1
1,1,2,0,6,31,2.4,-1.17,69,-1.74,1,4,-67,0,1,1,571.578933,0,0
5,8,5,1,1,35,3.8,-0.06,28,0.57,1,3,-21,0,0,4,774.736825,0,1
7,3,7,1,3,35.3,2.6,0.47,68,-0.8,1,4,-61,0,1,3,659.4736669,0,1
7,4,7,1,5,44,3.7,0.54,69,-0.35,1,4,-62,0,0,6,906.842082,0,1
8,6,8,1,4,45,3.9,0.66,70,0.09,1,4,-63,0,0,5,942.631555,0,1
7,7,7,1,3,40,2.4,0.41,48,0.53,1,4,-46,0,0,3,713.68419,0,1
10,10,10,1,3,30.3,3.4,2.09,66,1.82,1,3,-64,0,0,3,660.5263019,0,1
8,8,8,1,3,33.5,3.4,0.61,65,0.63,1,3,-58,0,0,3,711.0526155,0,1
5,5,6,1,1,37,3.5,0.06,65,-0.02,1,3,-58,0,0,4,776.315771,0,1
4,3,4,1,3,36,3.2,-0.39,67,-0.71,1,4,-60,0,1,3,730.526298,0,1
9,9,9,1,3,35.5,3.5,0.91,67,1.07,1,4,-60,0,0,3,752.6315615,0,1
10,10,10,1,2,37,3.2,1.87,69,1.6,1,3,-62,0,1,2,746.315771,0,1
2,3,2,0,3,31,3.9,-0.97,68,-0.85,1,3,-61,0,0,3,721.578933,0,1
4,2,4,1,1,33,3.2,-0.28,69,-1.05,1,4,-62,0,1,4,683.157879,0,1
10,9,10,1,3,39,3.8,1.32,67,0.92,1,4,-60,0,1,3,837.894717,0,1
9,6,9,1,4,44,2,1.04,64,0.19,1,4,-57,0,1,5,736.842082,0,1
5,7,6,1,3,33,2.4,0.01,47,0.27,1,3,-45,0,1,3,603.157879,0,1
3,4,4,0,6,29,3.6,-0.58,69,-0.45,1,4,-62,0,0,1,659.999987,0,0
7,7,7,1,3,36,2.4,0.39,63,0.29,1,3,-56,0,1,3,650.526298,0,1
9,10,9,1,3,35,2.8,1.07,67,1.73,1,3,-60,0,1,3,674.736825,0,1
4,1,4,0,3,21.5,3,-0.37,64,-1.35,1,2,-57,0,1,3,481.5789395,0,0
2,3,3,1,1,40.5,3.2,-0.79,67,-0.76,1,4,-60,0,0,4,801.5789265,0,1
9,8,9,1,3,36,3.1,0.92,68,0.79,1,5,-61,0,0,3,720.526298,0,1
8,7,8,1,4,41,2.3,0.64,62,0.42,2,3,-55,1,1,5,719.473663,0,1
8,6,8,1,4,41,3.6,0.59,69,0.08,1,4,-62,0,0,5,849.473663,0,1
2,1,2,1,5,43,3.4,-1,59,-1.44,1,3,-57,0,0,6,861.052609,0,1
9,9,9,1,3,38,2.5,1.11,67,0.98,1,4,-60,0,1,3,692.105244,0,1
1,2,2,1,1,38,3.2,-1.15,68,-0.9,1,4,-61,0,1,4,762.105244,0,1
8,7,8,1,1,45,2.8,0.68,69,0.52,1,3,-62,0,1,4,832.631555,0,1
2,3,2,0,4,33,2.9,-0.89,68,-0.55,1,5,-66,0,0,5,653.157879,0,1
9,8,9,1,3,36,3.4,0.97,68,0.57,1,4,-61,0,1,3,750.526298,0,1
9,10,9,1,3,35.5,3.5,1.23,68,1.69,1,3,-61,0,1,3,752.6315615,0,1
7,6,7,0,4,40,3.8,0.38,68,0.12,1,4,-61,0,1,5,853.68419,0,1
5,6,5,1,4,40,3,-0.02,68,0.23,1,3,-61,0,1,5,773.68419,0,1
3,3,4,1,6,25.5,2.5,-0.4,66,-0.75,1,4,-59,0,1,1,494.7368315,0,1
9,9,9,1,5,45,3.8,0.97,69,1.04,1,4,-62,0,1,6,932.631555,0,1
7,7,7,1,3,35,3.4,0.33,69,0.43,1,4,-63,0,1,3,734.736825,0,1
5,2,6,1,3,27.3,3.2,0.05,68,-0.99,1,3,-61,0,1,3,593.1578829,0,0
5,6,5,1,1,44,3.3,-0.06,68,0.02,1,3,-62,0,1,4,866.842082,0,1
8,9,8,1,1,30.5,3.7,0.8,64,0.93,1,3,-57,0,1,4,693.6841965,0,1
3,5,4,1,3,35,2.7,-0.5,68,-0.09,1,4,-61,0,0,3,664.736825,0,1
8,9,9,1,2,28,3.1,0.83,68,0.89,1,4,-61,0,1,2,594.210514,0,0
1,1,1,0,1,23,3,-1.5,69,-2.01,1,3,-62,0,0,4,505.263149,0,1
9,8,9,1,5,44,3.8,1.16,67,0.75,1,4,-60,0,1,6,916.842082,0,1
3,2,3,1,1,38.5,3,-0.73,68,-0.99,1,5,-66,0,0,4,749.9999805,0,1
6,7,7,1,4,48,3.4,0.27,69,0.42,1,4,-62,0,0,5,939.999974,0,1
5,7,5,1,3,33,3.3,-0.15,64,0.51,1,4,-57,0,0,3,693.157879,0,1
8,6,8,0,4,33,3.1,0.57,61,0.14,2,3,-54,1,1,5,673.157879,0,1
7,9,7,1,5,38,3,0.39,68,0.96,1,3,-66,0,0,6,742.105244,0,1
5,6,6,1,3,31,3.7,0.01,69,0.04,1,3,-67,0,0,3,701.578933,0,1
4,1,4,0,4,27,3.2,-0.39,67,-1.39,1,3,-60,0,0,5,588.421041,0,1
2,3,2,1,3,34,3,-1.09,67,-0.61,1,3,-60,0,1,3,678.947352,0,1
4,3,4,1,3,43,3.4,-0.26,69,-0.74,1,5,-67,0,0,3,861.052609,0,1
8,8,8,1,3,36,3,0.63,66,0.76,1,4,-59,0,1,3,710.526298,0,1
3,2,3,1,3,36,3.8,-0.66,69,-0.97,1,4,-62,0,1,3,790.526298,0,1
2,1,2,0,1,27,3.3,-1.11,65,-1.63,1,2,-63,0,0,4,598.421041,0,1
7,7,7,1,1,34,3.6,0.37,68,0.32,1,5,-61,0,1,4,738.947352,0,1
6,6,6,1,1,39,3.2,0.23,65,0.05,1,4,-58,0,1,4,777.894717,0,1
2,5,3,1,3,40,3.3,-0.77,69,-0.1,1,5,-62,0,1,3,803.68419,0,1
1,2,2,0,1,41,3.1,-1.16,67,-1.28,1,3,-60,0,1,4,799.473663,0,1
6,3,6,1,1,31.5,3.4,0.12,55,-0.55,2,3,-48,1,1,4,679.4736695,0,1
3,3,3,1,1,38,2.9,-0.73,63,-0.71,1,4,-61,0,1,4,732.105244,0,1
3,4,3,1,3,40,3.3,-0.59,67,-0.5,1,3,-60,0,1,3,803.68419,0,1
1,1,1,0,3,30,2.9,-1.59,69,-1.68,1,5,-62,0,1,3,605.78946,0,1
7,9,7,1,1,41,3.7,0.57,69,1.15,1,4,-62,0,0,4,859.473663,0,1
5,6,5,1,3,39,2.4,-0.1,65,0.19,1,3,-58,0,1,3,697.894717,0,1
1,1,1,1,1,33.5,3.2,-1.4,69,-1.79,1,3,-62,0,1,4,691.0526155,0,1
7,9,7,1,3,35,2.2,0.36,57,1,1,4,-50,0,1,3,614.736825,0,1
8,9,9,1,3,39,3,0.86,60,1.3,2,2,-58,1,0,3,757.894717,0,1
2,2,3,1,3,36,3.4,-0.84,67,-1.16,2,2,-65,1,0,3,750.526298,0,1
1,2,1,1,1,40,3.7,-1.46,64,-1.29,1,3,-62,0,0,4,843.68419,0,1
3,4,3,1,2,36,2.8,-0.72,68,-0.34,1,5,-61,0,1,2,690.526298,0,1
1,2,2,1,1,36,3.2,-1.14,67,-1.13,1,3,-60,0,0,4,730.526298,0,1
10,10,10,1,3,37,3.8,1.49,68,1.82,1,3,-61,0,0,3,806.315771,0,1
1,1,1,1,3,30,2.5,-1.51,54,-1.7,1,4,-47,0,0,3,565.78946,0,1
5,3,5,0,2,28,3,-0.16,69,-0.6,1,3,-62,0,1,2,584.210514,0,1
7,7,7,1,3,31,3.3,0.42,67,0.53,1,3,-60,0,1,3,661.578933,0,1
2,2,2,1,3,37,3.1,-0.85,69,-1.11,1,3,-62,0,1,3,736.315771,0,1
7,4,7,1,3,35,3.5,0.46,69,-0.31,2,4,-67,1,0,3,744.736825,0,1
2,3,2,0,3,31.5,3.1,-1,69,-0.71,1,4,-62,0,0,3,649.4736695,0,1
1,1,1,0,5,40,3.7,-1.66,69,-2.11,1,5,-62,0,0,6,843.68419,0,0
1,3,1,0,6,24,2.6,-1.53,67,-0.65,1,2,-60,0,0,1,481.052622,0,0
7,6,7,1,4,36,2.6,0.38,69,0.09,1,5,-62,0,0,5,670.526298,0,1
6,6,6,1,4,47,3.5,0.15,67,0.08,1,5,-60,0,0,5,934.210501,0,1
4,4,4,1,3,34,2.8,-0.31,64,-0.28,1,3,-57,0,0,3,658.947352,0,1
4,5,4,1,3,39,3.1,-0.25,69,-0.12,1,4,-62,0,0,3,767.894717,0,1
1,4,1,1,3,38,2.9,-1.51,69,-0.31,1,4,-62,0,0,3,732.105244,0,1
7,7,7,1,4,42,3.3,0.47,65,0.46,1,5,-58,0,1,5,835.263136,0,1
8,7,8,1,3,42,3.9,0.61,62,0.47,1,3,-55,0,0,3,895.263136,0,1
4,4,4,1,1,38,3.3,-0.29,68,-0.44,1,4,-61,0,0,4,772.105244,0,1
7,6,7,1,3,34,3.5,0.5,61,0.19,2,4,-59,1,0,3,728.947352,0,1
9,8,9,1,1,39,3.5,1.13,69,0.58,1,4,-62,0,0,4,807.894717,0,1
3,3,3,1,3,38,3.3,-0.65,57,-0.8,2,4,-50,1,0,3,772.105244,0,1
1,2,1,1,2,19,3,-1.82,68,-1.09,1,4,-66,0,1,2,442.105257,0,0
1,1,1,1,3,34,2.7,-1.71,67,-1.54,1,4,-60,0,1,3,648.947352,0,1
7,9,8,1,3,38,2.5,0.52,57,0.96,1,4,-50,0,0,3,692.105244,0,1
3,3,3,1,4,40,3.3,-0.52,64,-0.6,1,4,-57,0,1,5,803.68419,0,1
5,3,5,1,3,32,3,-0.07,65,-0.79,1,3,-63,0,1,3,647.368406,0,1
8,8,8,1,5,39,3.5,0.83,69,0.59,1,5,-62,0,1,6,807.894717,0,1
9,7,9,1,1,40,3.2,1.13,63,0.54,1,3,-61,0,1,4,793.68419,0,1
7,7,7,1,4,42,3.7,0.34,69,0.35,1,3,-62,0,0,5,875.263136,0,1
5,6,5,1,4,33.5,3.3,-0.1,54,0.17,2,4,-52,1,1,5,701.0526155,0,1
6,7,6,1,2,37,2.9,0.15,66,0.26,1,5,-59,0,1,2,716.315771,0,1
2,2,2,1,3,38,2.2,-0.94,64,-0.91,1,4,-57,0,1,3,662.105244,0,1
4,6,4,0,1,22.7,3.2,-0.35,68,0.2,1,3,-61,0,0,4,520.5263071,0,1
4,2,4,1,1,45,3.4,-0.31,63,-1.28,1,4,-61,0,1,4,892.631555,0,1
4,5,4,1,1,40,3.4,-0.29,69,-0.04,1,4,-62,0,1,4,813.68419,0,1
10,8,10,1,1,43,2.6,1.37,63,0.75,1,4,-61,0,1,4,781.052609,0,1
2,3,2,1,3,40,3,-0.89,69,-0.81,1,2,-62,0,1,3,773.68419,0,1
10,10,10,1,1,38.5,3.2,1.72,64,1.51,1,4,-57,0,1,4,769.9999805,0,1
10,10,10,1,3,32,3.1,1.98,69,1.84,1,4,-62,0,0,3,657.368406,0,1
7,5,7,1,5,46,3.4,0.41,68,-0.11,1,4,-61,0,1,6,908.421028,0,1
4,4,4,1,4,39,2.9,-0.43,66,-0.38,1,3,-59,0,1,5,747.894717,0,1
9,9,9,1,4,48,3.2,0.93,65,1.16,1,4,-58,0,1,5,919.999974,0,1
2,2,2,1,4,36,2.6,-1.07,55,-0.97,1,4,-48,0,0,5,670.526298,0,1
9,6,10,1,3,38,2.8,1.29,66,0.2,1,3,-59,0,1,3,722.105244,0,1
1,2,1,1,1,34,2.6,-1.3,52,-1.28,2,2,-45,1,1,4,638.947352,0,0
4,5,5,1,4,35,2.9,-0.22,61,-0.05,2,1,-54,1,1,5,684.736825,0,1
2,3,2,1,4,30.5,3.6,-0.94,62,-0.72,2,3,-55,1,0,5,683.6841965,0,0
2,4,3,1,3,41,3.3,-0.76,69,-0.42,1,4,-62,0,1,3,819.473663,0,1
3,6,4,1,2,30,3.9,-0.49,68,-0.05,1,3,-61,0,0,2,705.78946,0,1
10,10,10,1,2,30.5,3.2,1.71,67,1.57,2,3,-60,1,1,2,643.6841965,0,1
9,9,9,1,4,43,3.7,0.95,68,1.2,1,5,-61,0,1,5,891.052609,0,1
2,1,2,1,1,37,2.9,-1.13,68,-1.47,1,5,-61,0,0,4,716.315771,0,1
9,8,9,1,1,42,3,0.96,69,0.59,1,4,-62,0,1,4,805.263136,0,1
7,5,7,1,3,40,3.3,0.34,64,-0.1,1,4,-57,0,1,3,803.68419,0,1
4,5,4,1,3,37,3.2,-0.32,69,-0.15,1,4,-62,0,1,3,746.315771,0,1
9,9,9,1,1,37,3.3,1.1,68,1,1,4,-61,0,0,4,756.315771,0,1
9,9,9,1,3,40,3.8,0.96,69,1.24,1,5,-62,0,1,3,853.68419,0,1
10,10,10,1,3,35,3.2,1.7,66,1.63,1,3,-59,0,1,3,714.736825,0,1
7,6,7,0,6,32,3,0.46,68,0.09,1,2,-61,0,0,1,647.368406,0,1
7,4,7,0,4,42,3.2,0.3,66,-0.48,1,3,-59,0,0,5,825.263136,0,1
1,1,1,0,4,29.5,2.5,-1.51,67,-2.3,1,2,-60,0,0,5,557.8947235,0,0
5,5,5,1,3,36,2.1,-0.13,48,-0.05,1,3,-41,0,0,3,620.526298,0,1
2,3,2,1,1,45,3.8,-0.86,60,-0.75,1,3,-54,0,0,4,932.631555,0,1
6,5,6,1,5,41,2.6,0.09,68,-0.1,1,5,-61,0,1,6,749.473663,0,1
4,6,4,1,3,26.7,3.5,-0.28,66,0.08,1,3,-59,0,1,3,613.6841991,0,1
5,5,5,1,4,46,3.4,0,67,-0.05,1,4,-60,0,1,5,908.421028,0,1
4,1,5,1,3,34,2.8,-0.2,68,-1.43,1,4,-61,0,1,3,658.947352,0,1
1,1,1,1,3,29,3.3,-2.15,69,-1.34,2,4,-62,1,1,3,629.999987,0,1
8,8,8,1,1,45,3.1,0.79,68,0.74,1,4,-61,0,1,4,862.631555,0,1
8,9,8,1,1,40,3.5,0.77,67,0.93,1,3,-60,0,1,4,823.68419,0,1
7,6,7,1,1,36,3.7,0.41,69,0.17,1,4,-62,0,0,4,780.526298,0,1
6,5,7,1,3,44,3,0.3,64,-0.19,2,1,-62,1,1,3,836.842082,0,1
4,4,4,0,3,41,2.6,-0.37,57,-0.47,1,3,-50,0,0,3,749.473663,0,1
4,3,4,1,4,33,3.8,-0.32,69,-0.76,1,4,-62,0,0,5,743.157879,0,1
6,8,7,1,3,37,3.3,0.3,66,0.55,1,4,-59,0,1,3,756.315771,0,1
1,1,1,0,3,34,2.5,-1.57,64,-1.58,1,2,-57,0,1,3,628.947352,0,0
9,7,9,1,4,34.5,3.5,0.89,69,0.3,1,4,-62,0,1,5,736.8420885,0,1
7,9,7,1,3,43,3.6,0.4,64,1.01,2,4,-57,1,1,3,881.052609,0,1
6,6,6,1,1,42,3.7,0.29,68,0.2,1,4,-66,0,1,4,875.263136,0,1
5,6,6,1,3,37,2.9,0.03,62,0.19,1,4,-55,0,1,3,716.315771,0,1
5,4,5,1,5,41,3.8,0.04,70,-0.44,1,5,-63,0,0,6,869.473663,0,1
8,7,8,0,3,38,3.3,0.78,69,0.39,1,4,-67,0,0,3,772.105244,0,1
1,1,1,0,2,30,2.6,-1.74,69,-1.47,1,4,-62,0,0,2,575.78946,0,0
3,2,4,0,1,30,3.2,-0.43,69,-0.93,1,4,-62,0,1,4,635.78946,0,1
5,6,5,0,4,28.5,3.3,-0.03,66,0.25,1,3,-59,0,1,5,622.1052505,0,1
3,3,3,1,3,35,3.1,-0.68,57,-0.67,1,3,-50,0,1,3,704.736825,0,1
2,4,2,1,1,42,2.7,-0.91,68,-0.45,1,4,-61,0,1,4,775.263136,0,1
5,6,6,1,3,33,3.3,0.05,65,0.06,1,3,-58,0,1,3,693.157879,0,1
3,3,4,1,1,41,3.1,-0.44,69,-0.71,1,4,-62,0,1,4,799.473663,0,1
1,4,2,1,1,37,3.7,-1.21,69,-0.33,1,3,-62,0,1,4,796.315771,0,1
10,9,10,1,1,41,3.4,1.63,70,0.98,1,4,-63,0,0,4,829.473663,0,1
3,1,3,0,1,32,3.3,-0.6,69,-1.51,1,3,-67,0,1,4,677.368406,0,1
9,6,9,1,3,34,3.4,1.07,67,0.05,1,3,-60,0,1,3,718.947352,0,1
5,5,6,1,3,30,3.3,0.01,69,-0.04,1,4,-62,0,0,3,645.78946,0,1
1,2,2,0,4,33,3.2,-1.24,68,-0.88,1,4,-61,0,1,5,683.157879,0,1
4,8,4,1,3,33.5,3,-0.26,67,0.61,1,4,-60,0,0,3,671.0526155,0,1
10,10,10,1,3,28,3.3,1.43,68,1.57,1,4,-61,0,1,3,614.210514,0,1
1,2,1,1,1,38,2.9,-1.38,49,-1.21,1,4,-42,0,1,4,732.105244,0,1
2,3,3,1,4,40,3.8,-0.78,69,-0.68,1,5,-62,0,1,5,853.68419,0,1
3,3,3,0,3,30,2.9,-0.54,69,-0.63,1,2,-62,0,1,3,605.78946,0,1
2,2,3,1,3,35,3.2,-0.74,67,-1.18,1,3,-60,0,0,3,714.736825,0,1
7,9,8,1,1,38,3.5,0.58,63,1.02,1,3,-56,0,1,4,792.105244,0,1
6,6,6,1,5,36,3.8,0.14,70,0.24,2,4,-63,1,0,6,790.526298,0,1
3,2,4,0,6,36,2.2,-0.55,68,-1.05,1,3,-61,0,0,1,630.526298,0,1
6,2,6,1,5,35,3.5,0.12,69,-0.87,1,4,-62,0,1,6,744.736825,0,1
7,9,7,1,1,42,3.1,0.46,69,1.05,1,4,-62,0,0,4,815.263136,0,1
4,5,5,1,3,31,3.6,-0.24,69,-0.09,1,5,-62,0,0,3,691.578933,0,1
5,4,5,0,5,46,3.5,-0.12,67,-0.45,1,4,-60,0,0,6,918.421028,0,1
10,10,10,1,1,39,3,1.71,54,1.37,1,4,-47,0,1,4,757.894717,0,1
9,9,9,1,2,32.5,2.8,0.94,68,1.12,1,3,-61,0,1,2,635.2631425,0,1
6,6,6,1,3,30.5,3.3,0.19,68,0.23,1,4,-61,0,0,3,653.6841965,0,1
3,1,3,0,5,37,3.5,-0.8,69,-1.4,1,3,-62,0,1,6,776.315771,0,1
5,5,5,0,1,30,2.9,-0.14,65,-0.11,1,3,-58,0,0,4,605.78946,0,1
8,7,8,1,3,39,3,0.62,66,0.48,2,3,-59,1,0,3,757.894717,0,1
3,3,3,0,1,34,2.8,-0.69,67,-0.79,1,4,-60,0,0,4,658.947352,0,1
9,5,9,1,3,27,2.8,0.99,56,-0.1,2,4,-54,1,1,3,548.421041,0,0
7,10,7,1,1,41,3.8,0.4,68,1.31,1,3,-61,0,1,4,869.473663,0,1
6,7,6,1,1,34.5,3.2,0.27,69,0.38,1,3,-62,0,0,4,706.8420885,0,1
5,4,5,1,3,27,2.6,-0.13,69,-0.33,1,4,-62,0,1,3,528.421041,0,1
7,7,7,1,3,31.5,3.1,0.36,67,0.4,1,4,-60,0,1,3,649.4736695,0,1
5,7,5,1,3,36,3.2,-0.15,69,0.43,1,4,-62,0,0,3,730.526298,0,1
2,4,2,0,3,32,2.5,-1.05,69,-0.52,1,3,-62,0,0,3,597.368406,0,0
1,2,1,1,1,38,2.8,-1.72,66,-0.9,1,4,-59,0,1,4,722.105244,0,1
8,7,8,1,3,33,2.9,0.7,67,0.53,1,5,-60,0,1,3,653.157879,0,1
3,4,3,1,4,43,3.5,-0.53,67,-0.31,1,3,-60,0,0,5,871.052609,0,1
6,4,6,1,1,39,3.4,0.13,62,-0.39,1,3,-55,0,1,4,797.894717,0,1
1,1,1,0,4,29,2.9,-1.49,67,-1.67,1,3,-65,0,0,5,589.999987,0,1
1,1,2,0,4,26,3.2,-1.21,49,-1.89,1,1,-42,0,0,5,572.631568,0,0
10,10,10,1,3,35,3.6,1.59,66,1.45,1,4,-64,0,0,3,754.736825,0,1
10,10,10,1,4,48,3.9,2.11,70,2.16,1,3,-63,0,0,5,989.999974,0,1
4,5,4,1,3,35,3.1,-0.39,69,-0.2,1,4,-62,0,1,3,704.736825,0,1
4,6,5,1,3,37,3.2,-0.24,67,0.11,1,4,-60,0,0,3,746.315771,0,1
6,7,7,1,2,36,2.8,0.24,55,0.52,1,5,-53,0,1,2,690.526298,0,1
6,7,6,1,2,28.5,2.8,0.05,64,0.35,1,4,-57,0,0,2,572.1052505,0,1
7,7,7,1,4,32,3,0.38,62,0.29,1,3,-55,0,0,5,647.368406,0,1
4,8,4,1,3,38,2.6,-0.3,66,0.74,2,3,-59,1,1,3,702.105244,0,1
2,2,3,0,3,36.5,3.4,-0.74,70,-1.11,1,3,-63,0,0,3,758.4210345,0,0
1,1,1,0,3,28,2.8,-1.48,69,-1.59,1,3,-62,0,0,3,564.210514,0,1
9,7,9,1,4,39,3.6,0.89,68,0.35,1,3,-61,0,0,5,817.894717,0,1
5,4,5,0,3,25,2.6,-0.08,65,-0.55,1,2,-58,0,1,3,496.842095,0,1
2,1,2,0,1,41,3.2,-1,67,-1.41,1,4,-60,0,1,4,809.473663,0,1
6,8,7,1,2,33,3,0.24,61,0.83,1,3,-54,0,0,2,663.157879,0,1
9,10,9,1,3,37,2.8,1.19,68,1.7,1,4,-61,0,1,3,706.315771,0,1
6,3,6,1,4,40,3.5,0.14,61,-0.79,1,4,-54,0,1,5,823.68419,0,1
8,9,8,1,3,36,3,0.61,69,1.3,1,5,-62,0,1,3,710.526298,0,1
4,5,5,1,3,44,3.2,-0.24,68,-0.25,1,4,-66,0,1,3,856.842082,0,1
9,9,9,1,2,32,2.4,1.1,68,0.95,1,4,-66,0,0,2,587.368406,0,1
9,9,10,1,1,39,3.6,1.3,68,1.05,1,4,-61,0,1,4,817.894717,0,1
8,9,8,1,3,35,3.1,0.57,67,1.09,1,2,-60,0,0,3,704.736825,0,1
6,5,6,1,2,34,3.7,0.09,68,-0.14,1,4,-61,0,1,2,748.947352,0,1
7,9,7,1,3,39,3,0.36,67,1.09,1,4,-60,0,0,3,757.894717,0,1
3,3,3,1,1,45,3.2,-0.69,69,-0.79,1,3,-62,0,1,4,872.631555,0,1
8,9,8,1,3,38,3.3,0.66,66,1.07,1,4,-59,0,1,3,772.105244,0,1
8,8,8,1,1,42,3,0.78,66,0.72,1,3,-64,0,1,4,805.263136,0,1
8,9,8,1,1,42,3.4,0.69,68,0.99,1,5,-61,0,1,4,845.263136,0,1
10,8,10,1,3,33,3,1.37,67,0.6,1,3,-60,0,1,3,663.157879,0,1
5,3,5,0,4,33,2.9,-0.02,63,-0.58,1,3,-56,0,0,5,653.157879,0,1
9,7,9,1,4,37,2.9,1.02,49,0.43,2,3,-42,1,1,5,716.315771,0,1
5,9,5,1,5,41,3.9,-0.15,68,0.85,1,4,-61,0,1,6,879.473663,0,1
8,8,9,1,3,36,3.5,0.84,69,0.64,1,4,-62,0,1,3,760.526298,0,1
1,1,1,0,5,30,3.3,-2.39,68,-1.79,1,5,-66,0,0,6,645.78946,0,1
6,7,6,1,3,33,3,0.07,69,0.32,1,3,-67,0,0,3,663.157879,0,1
6,3,7,1,2,30,3,0.26,60,-0.67,2,3,-53,1,0,2,615.78946,0,1
2,2,3,1,3,38,3.3,-0.73,69,-1.24,1,4,-62,0,1,3,772.105244,0,1
5,4,5,1,2,34,2.8,-0.15,65,-0.36,1,2,-58,0,1,2,658.947352,0,1
10,9,10,1,2,26,3.6,1.64,55,1,1,2,-48,0,0,2,612.631568,0,1
1,1,1,1,2,31,2.7,-1.28,69,-1.31,1,5,-67,0,1,2,601.578933,0,1
5,4,5,1,1,38,3,-0.11,63,-0.42,1,4,-61,0,0,4,742.105244,0,1
4,3,4,1,2,33,2.9,-0.32,61,-0.86,1,3,-59,0,1,2,653.157879,0,1
4,5,4,1,1,38,3.3,-0.28,69,-0.06,1,4,-62,0,0,4,772.105244,0,1
2,4,3,1,1,37,3.4,-0.77,65,-0.5,2,3,-58,1,0,4,766.315771,0,1
6,5,7,1,3,40,3.7,0.26,66,-0.25,1,2,-59,0,1,3,843.68419,0,1
